id,time
0,28
1,102
2,80
3,33
4,325
5,93
6,155
7,333
8,236
9,325
10,306
11,240
12,317
13,303
14,306
15,179
16,162
17,286
18,204
19,284
20,214
21,322
22,332
23,305
24,228
25,326
26,274
27,71
28,327
29,291
30,38
31,206
32,55
33,126
34,199
35,37
36,242
37,217
38,336
39,242
40,342
41,326
42,259
43,327
44,267
45,44
46,23
47,331
48,61
49,329
50,322
51,214
52,322
53,206
54,283
55,265
56,323
57,332
58,324
59,338
